Time(sec)	CellId	BwpId	txStreamId 	IMSI	rxStreamId	pathLoss(dB)
1.06693	1	0	0	1	0	-123.879
1.06793	1	0	0	1	0	-123.879
1.06893	1	0	0	1	0	-123.879
1.06993	1	0	0	1	0	-123.879
1.07093	1	0	0	1	0	-123.879
1.07193	1	0	0	1	0	-123.879
1.07293	1	0	0	1	0	-123.879
1.07393	1	0	0	1	0	-123.879
1.07493	1	0	0	1	0	-123.879
1.07593	1	0	0	1	0	-123.879
1.07693	1	0	0	1	0	-123.879
1.07793	1	0	0	1	0	-123.879
1.07893	1	0	0	1	0	-123.879
1.07993	1	0	0	1	0	-123.879
1.08093	1	0	0	1	0	-123.879
1.08193	1	0	0	1	0	-123.879
1.08293	1	0	0	1	0	-123.879
1.08393	1	0	0	1	0	-123.879
1.08493	1	0	0	1	0	-123.879
1.08593	1	0	0	1	0	-123.879
1.08693	1	0	0	1	0	-123.879
1.08793	1	0	0	1	0	-123.879
1.08893	1	0	0	1	0	-123.879
1.08993	1	0	0	1	0	-123.879
1.09093	1	0	0	1	0	-123.879
1.09193	1	0	0	1	0	-123.879
1.09293	1	0	0	1	0	-123.879
1.09393	1	0	0	1	0	-123.879
1.09493	1	0	0	1	0	-123.879
1.09593	1	0	0	1	0	-123.879
1.09693	1	0	0	1	0	-123.879
1.09793	1	0	0	1	0	-123.879
1.09893	1	0	0	1	0	-123.879
1.09993	1	0	0	1	0	-123.879
1.10093	1	0	0	1	0	-123.879
1.10193	1	0	0	1	0	-123.879
1.10293	1	0	0	1	0	-123.879
1.10393	1	0	0	1	0	-123.879
1.10493	1	0	0	1	0	-123.879
1.10593	1	0	0	1	0	-123.879
1.10693	1	0	0	1	0	-123.879
1.10793	1	0	0	1	0	-123.879
1.10893	1	0	0	1	0	-123.879
1.10993	1	0	0	1	0	-123.879
1.11093	1	0	0	1	0	-123.879
1.11193	1	0	0	1	0	-123.879
1.11293	1	0	0	1	0	-123.879
1.11393	1	0	0	1	0	-123.879
1.11493	1	0	0	1	0	-123.879
1.11593	1	0	0	1	0	-123.879
1.11693	1	0	0	1	0	-123.879
1.11793	1	0	0	1	0	-123.879
1.11886	1	0	0	1	0	-123.879
1.11886	1	0	1	1	1	-123.879
1.11893	1	0	0	1	0	-123.879
1.11993	1	0	0	1	0	-123.879
1.12093	1	0	0	1	0	-123.879
1.12193	1	0	0	1	0	-123.879
1.12293	1	0	0	1	0	-123.879
1.12393	1	0	0	1	0	-123.879
1.12493	1	0	0	1	0	-123.879
1.12593	1	0	0	1	0	-123.879
1.12693	1	0	0	1	0	-123.879
1.12793	1	0	0	1	0	-123.879
1.12893	1	0	0	1	0	-123.879
1.12993	1	0	0	1	0	-123.879
1.13093	1	0	0	1	0	-123.879
1.13193	1	0	0	1	0	-123.879
1.13293	1	0	0	1	0	-123.879
1.13393	1	0	0	1	0	-123.879
1.13493	1	0	0	1	0	-123.879
1.13593	1	0	0	1	0	-123.879
1.13693	1	0	0	1	0	-123.879
1.13793	1	0	0	1	0	-123.879
1.13893	1	0	0	1	0	-123.879
1.13993	1	0	0	1	0	-123.879
1.14093	1	0	0	1	0	-123.879
1.14193	1	0	0	1	0	-123.879
1.14293	1	0	0	1	0	-123.879
1.14393	1	0	0	1	0	-123.879
1.14493	1	0	0	1	0	-123.879
1.14593	1	0	0	1	0	-123.879
1.14693	1	0	0	1	0	-123.879
1.14793	1	0	0	1	0	-123.879
1.14893	1	0	0	1	0	-123.879
1.14993	1	0	0	1	0	-123.879
1.15093	1	0	0	1	0	-123.879
1.15193	1	0	0	1	0	-123.879
1.15293	1	0	0	1	0	-123.879
1.15393	1	0	0	1	0	-123.879
1.15493	1	0	0	1	0	-123.879
1.15593	1	0	0	1	0	-123.879
1.15693	1	0	0	1	0	-123.879
1.15793	1	0	0	1	0	-123.879
1.15893	1	0	0	1	0	-123.879
1.15993	1	0	0	1	0	-123.879
1.16093	1	0	0	1	0	-123.879
1.16193	1	0	0	1	0	-123.879
1.16293	1	0	0	1	0	-123.879
1.16393	1	0	0	1	0	-123.879
1.16493	1	0	0	1	0	-123.879
1.16593	1	0	0	1	0	-123.879
1.16693	1	0	0	1	0	-123.879
1.16793	1	0	0	1	0	-123.879
1.16893	1	0	0	1	0	-123.879
1.16993	1	0	0	1	0	-123.879
1.17093	1	0	0	1	0	-123.879
1.17193	1	0	0	1	0	-123.879
1.17293	1	0	0	1	0	-123.879
1.17393	1	0	0	1	0	-123.879
1.17493	1	0	0	1	0	-123.879
1.17593	1	0	0	1	0	-123.879
1.17693	1	0	0	1	0	-123.879
1.17793	1	0	0	1	0	-123.879
1.17893	1	0	0	1	0	-123.879
1.17993	1	0	0	1	0	-123.879
1.18093	1	0	0	1	0	-123.879
1.18193	1	0	0	1	0	-123.879
1.18293	1	0	0	1	0	-123.879
1.18393	1	0	0	1	0	-123.879
1.18493	1	0	0	1	0	-123.879
1.18593	1	0	0	1	0	-123.879
1.18693	1	0	0	1	0	-123.879
1.18793	1	0	0	1	0	-123.879
1.18893	1	0	0	1	0	-123.879
1.18993	1	0	0	1	0	-123.879
1.19093	1	0	0	1	0	-123.879
1.19193	1	0	0	1	0	-123.879
1.19293	1	0	0	1	0	-123.879
1.19393	1	0	0	1	0	-123.879
1.19493	1	0	0	1	0	-123.879
1.19593	1	0	0	1	0	-123.879
1.19693	1	0	0	1	0	-123.879
1.19793	1	0	0	1	0	-123.879
1.19886	1	0	0	1	0	-123.879
1.19886	1	0	1	1	1	-123.879
1.19893	1	0	0	1	0	-123.879
1.19993	1	0	0	1	0	-123.879
1.20093	1	0	0	1	0	-123.879
1.20193	1	0	0	1	0	-123.879
1.20293	1	0	0	1	0	-123.879
1.20393	1	0	0	1	0	-123.879
1.20493	1	0	0	1	0	-123.879
1.20593	1	0	0	1	0	-123.879
1.20693	1	0	0	1	0	-123.879
1.20793	1	0	0	1	0	-123.879
1.20893	1	0	0	1	0	-123.879
1.20993	1	0	0	1	0	-123.879
1.21093	1	0	0	1	0	-123.879
1.21193	1	0	0	1	0	-123.879
1.21293	1	0	0	1	0	-123.879
1.21393	1	0	0	1	0	-123.879
1.21493	1	0	0	1	0	-123.879
1.21593	1	0	0	1	0	-123.879
1.21693	1	0	0	1	0	-123.879
1.21793	1	0	0	1	0	-123.879
1.21893	1	0	0	1	0	-123.879
1.21993	1	0	0	1	0	-123.879
1.22093	1	0	0	1	0	-123.879
1.22193	1	0	0	1	0	-123.879
1.22293	1	0	0	1	0	-123.879
1.22393	1	0	0	1	0	-123.879
1.22493	1	0	0	1	0	-123.879
1.22593	1	0	0	1	0	-123.879
1.22693	1	0	0	1	0	-123.879
1.22793	1	0	0	1	0	-123.879
1.22893	1	0	0	1	0	-123.879
1.22993	1	0	0	1	0	-123.879
1.23093	1	0	0	1	0	-123.879
1.23193	1	0	0	1	0	-123.879
1.23293	1	0	0	1	0	-123.879
1.23393	1	0	0	1	0	-123.879
1.23493	1	0	0	1	0	-123.879
1.23593	1	0	0	1	0	-123.879
1.23693	1	0	0	1	0	-123.879
1.23793	1	0	0	1	0	-123.879
1.23893	1	0	0	1	0	-123.879
1.23993	1	0	0	1	0	-123.879
1.24093	1	0	0	1	0	-123.879
1.24193	1	0	0	1	0	-123.879
1.24293	1	0	0	1	0	-123.879
1.24393	1	0	0	1	0	-123.879
1.24493	1	0	0	1	0	-123.879
1.24593	1	0	0	1	0	-123.879
1.24693	1	0	0	1	0	-123.879
1.24793	1	0	0	1	0	-123.879
1.24893	1	0	0	1	0	-123.879
1.24993	1	0	0	1	0	-123.879
1.25093	1	0	0	1	0	-123.879
1.25193	1	0	0	1	0	-123.879
1.25293	1	0	0	1	0	-123.879
1.25393	1	0	0	1	0	-123.879
1.25493	1	0	0	1	0	-123.879
1.25593	1	0	0	1	0	-123.879
1.25693	1	0	0	1	0	-123.879
1.25793	1	0	0	1	0	-123.879
1.25893	1	0	0	1	0	-123.879
1.25993	1	0	0	1	0	-123.879
1.26093	1	0	0	1	0	-123.879
1.26193	1	0	0	1	0	-123.879
1.26293	1	0	0	1	0	-123.879
1.26393	1	0	0	1	0	-123.879
1.26493	1	0	0	1	0	-123.879
1.26593	1	0	0	1	0	-123.879
1.26693	1	0	0	1	0	-123.879
1.26793	1	0	0	1	0	-123.879
1.26893	1	0	0	1	0	-123.879
1.26993	1	0	0	1	0	-123.879
1.27093	1	0	0	1	0	-123.879
1.27193	1	0	0	1	0	-123.879
1.27293	1	0	0	1	0	-123.879
1.27393	1	0	0	1	0	-123.879
1.27493	1	0	0	1	0	-123.879
1.27593	1	0	0	1	0	-123.879
1.27693	1	0	0	1	0	-123.879
1.27793	1	0	0	1	0	-123.879
1.27886	1	0	0	1	0	-123.879
1.27886	1	0	1	1	1	-123.879
1.27893	1	0	0	1	0	-123.879
1.27993	1	0	0	1	0	-123.879
1.28093	1	0	0	1	0	-123.879
1.28193	1	0	0	1	0	-123.879
1.28293	1	0	0	1	0	-123.879
1.28393	1	0	0	1	0	-123.879
1.28493	1	0	0	1	0	-123.879
1.28593	1	0	0	1	0	-123.879
1.28693	1	0	0	1	0	-123.879
1.28793	1	0	0	1	0	-123.879
1.28893	1	0	0	1	0	-123.879
1.28993	1	0	0	1	0	-123.879
1.29093	1	0	0	1	0	-123.879
1.29193	1	0	0	1	0	-123.879
1.29293	1	0	0	1	0	-123.879
1.29393	1	0	0	1	0	-123.879
1.29493	1	0	0	1	0	-123.879
1.29593	1	0	0	1	0	-123.879
1.29693	1	0	0	1	0	-123.879
1.29793	1	0	0	1	0	-123.879
1.29893	1	0	0	1	0	-123.879
1.29993	1	0	0	1	0	-123.879
1.30093	1	0	0	1	0	-123.879
1.30193	1	0	0	1	0	-123.879
1.30293	1	0	0	1	0	-123.879
1.30393	1	0	0	1	0	-123.879
1.30493	1	0	0	1	0	-123.879
1.30593	1	0	0	1	0	-123.879
1.30693	1	0	0	1	0	-123.879
1.30793	1	0	0	1	0	-123.879
1.30893	1	0	0	1	0	-123.879
1.30993	1	0	0	1	0	-123.879
1.31093	1	0	0	1	0	-123.879
1.31193	1	0	0	1	0	-123.879
1.31293	1	0	0	1	0	-123.879
1.31393	1	0	0	1	0	-123.879
1.31493	1	0	0	1	0	-123.879
1.31593	1	0	0	1	0	-123.879
1.31693	1	0	0	1	0	-123.879
1.31793	1	0	0	1	0	-123.879
1.31893	1	0	0	1	0	-103.375
1.31993	1	0	0	1	0	-103.375
1.32093	1	0	0	1	0	-103.375
1.32193	1	0	0	1	0	-103.375
1.32293	1	0	0	1	0	-103.375
1.32393	1	0	0	1	0	-103.375
1.32493	1	0	0	1	0	-103.375
1.32593	1	0	0	1	0	-103.375
1.32693	1	0	0	1	0	-103.375
1.32793	1	0	0	1	0	-103.375
1.32893	1	0	0	1	0	-103.375
1.32993	1	0	0	1	0	-103.375
1.33093	1	0	0	1	0	-103.375
1.33193	1	0	0	1	0	-103.375
1.33293	1	0	0	1	0	-103.375
1.33393	1	0	0	1	0	-103.375
1.33493	1	0	0	1	0	-103.375
1.33593	1	0	0	1	0	-103.375
1.33693	1	0	0	1	0	-103.375
1.33793	1	0	0	1	0	-103.375
1.33893	1	0	0	1	0	-103.375
1.33993	1	0	0	1	0	-103.375
1.34093	1	0	0	1	0	-103.375
1.34193	1	0	0	1	0	-103.375
1.34293	1	0	0	1	0	-103.375
1.34393	1	0	0	1	0	-103.375
1.34493	1	0	0	1	0	-103.375
1.34593	1	0	0	1	0	-103.375
1.34693	1	0	0	1	0	-103.375
1.34793	1	0	0	1	0	-103.375
1.34893	1	0	0	1	0	-103.375
1.34993	1	0	0	1	0	-103.375
1.35093	1	0	0	1	0	-103.375
1.35193	1	0	0	1	0	-103.375
1.35293	1	0	0	1	0	-103.375
1.35393	1	0	0	1	0	-103.375
1.35493	1	0	0	1	0	-103.375
1.35593	1	0	0	1	0	-103.375
1.35693	1	0	0	1	0	-103.375
1.35793	1	0	0	1	0	-103.375
1.35886	1	0	0	1	0	-103.375
1.35886	1	0	1	1	1	-103.375
1.35893	1	0	0	1	0	-103.375
1.35993	1	0	0	1	0	-103.375
1.36093	1	0	0	1	0	-103.375
1.36193	1	0	0	1	0	-103.375
1.36293	1	0	0	1	0	-103.375
1.36393	1	0	0	1	0	-103.375
1.36493	1	0	0	1	0	-103.375
1.36593	1	0	0	1	0	-103.375
1.36693	1	0	0	1	0	-103.375
1.36793	1	0	0	1	0	-103.375
1.36893	1	0	0	1	0	-103.375
1.36993	1	0	0	1	0	-103.375
1.37093	1	0	0	1	0	-103.375
1.37193	1	0	0	1	0	-103.375
1.37293	1	0	0	1	0	-103.375
1.37393	1	0	0	1	0	-103.375
1.37493	1	0	0	1	0	-103.375
1.37593	1	0	0	1	0	-103.375
1.37693	1	0	0	1	0	-103.375
1.37793	1	0	0	1	0	-103.375
1.37893	1	0	0	1	0	-103.375
1.37993	1	0	0	1	0	-103.375
1.38093	1	0	0	1	0	-103.375
1.38193	1	0	0	1	0	-103.375
1.38293	1	0	0	1	0	-103.375
1.38393	1	0	0	1	0	-103.375
1.38493	1	0	0	1	0	-103.375
1.38593	1	0	0	1	0	-103.375
1.38693	1	0	0	1	0	-103.375
1.38793	1	0	0	1	0	-103.375
1.38893	1	0	0	1	0	-103.375
1.38993	1	0	0	1	0	-103.375
1.39093	1	0	0	1	0	-103.375
1.39193	1	0	0	1	0	-103.375
1.39293	1	0	0	1	0	-103.375
1.39393	1	0	0	1	0	-103.375
1.39493	1	0	0	1	0	-103.375
1.39593	1	0	0	1	0	-103.375
1.39693	1	0	0	1	0	-103.375
1.39793	1	0	0	1	0	-103.375
1.39893	1	0	0	1	0	-103.375
1.39993	1	0	0	1	0	-103.375
1.40093	1	0	0	1	0	-103.375
1.40193	1	0	0	1	0	-103.375
1.40293	1	0	0	1	0	-103.375
1.40393	1	0	0	1	0	-103.375
1.40493	1	0	0	1	0	-103.375
1.40593	1	0	0	1	0	-103.375
1.40693	1	0	0	1	0	-103.375
1.40793	1	0	0	1	0	-103.375
1.40893	1	0	0	1	0	-103.375
1.40993	1	0	0	1	0	-103.375
1.41093	1	0	0	1	0	-103.375
1.41193	1	0	0	1	0	-103.375
1.41293	1	0	0	1	0	-103.375
1.41393	1	0	0	1	0	-103.375
1.41493	1	0	0	1	0	-103.375
1.41593	1	0	0	1	0	-103.375
1.41693	1	0	0	1	0	-103.375
1.41793	1	0	0	1	0	-103.375
1.41893	1	0	0	1	0	-123.879
1.41993	1	0	0	1	0	-123.879
1.42093	1	0	0	1	0	-123.879
1.42193	1	0	0	1	0	-123.879
1.42293	1	0	0	1	0	-123.879
1.42393	1	0	0	1	0	-123.879
1.42493	1	0	0	1	0	-123.879
1.42593	1	0	0	1	0	-123.879
1.42693	1	0	0	1	0	-123.879
1.42793	1	0	0	1	0	-123.879
1.42893	1	0	0	1	0	-123.879
1.42993	1	0	0	1	0	-123.879
1.43093	1	0	0	1	0	-123.879
1.43193	1	0	0	1	0	-123.879
1.43293	1	0	0	1	0	-123.879
1.43393	1	0	0	1	0	-123.879
1.43493	1	0	0	1	0	-123.879
1.43593	1	0	0	1	0	-123.879
1.43693	1	0	0	1	0	-123.879
1.43793	1	0	0	1	0	-123.879
1.43886	1	0	0	1	0	-123.879
1.43886	1	0	1	1	1	-123.879
1.43893	1	0	0	1	0	-123.879
1.43993	1	0	0	1	0	-123.879
1.44093	1	0	0	1	0	-123.879
1.44193	1	0	0	1	0	-123.879
1.44293	1	0	0	1	0	-123.879
1.44393	1	0	0	1	0	-123.879
1.44493	1	0	0	1	0	-123.879
1.44593	1	0	0	1	0	-123.879
1.44693	1	0	0	1	0	-123.879
1.44793	1	0	0	1	0	-123.879
1.44893	1	0	0	1	0	-123.879
1.44993	1	0	0	1	0	-123.879
1.45093	1	0	0	1	0	-123.879
1.45193	1	0	0	1	0	-123.879
1.45293	1	0	0	1	0	-123.879
1.45393	1	0	0	1	0	-123.879
1.45493	1	0	0	1	0	-123.879
1.45593	1	0	0	1	0	-123.879
1.45693	1	0	0	1	0	-123.879
1.45793	1	0	0	1	0	-123.879
1.45893	1	0	0	1	0	-123.879
1.45993	1	0	0	1	0	-123.879
1.46093	1	0	0	1	0	-123.879
1.46193	1	0	0	1	0	-123.879
1.46293	1	0	0	1	0	-123.879
1.46393	1	0	0	1	0	-123.879
1.46493	1	0	0	1	0	-123.879
1.46593	1	0	0	1	0	-123.879
1.46693	1	0	0	1	0	-123.879
1.46793	1	0	0	1	0	-123.879
1.46893	1	0	0	1	0	-123.879
1.46993	1	0	0	1	0	-123.879
1.47093	1	0	0	1	0	-123.879
1.47193	1	0	0	1	0	-123.879
1.47293	1	0	0	1	0	-123.879
1.47393	1	0	0	1	0	-123.879
1.47493	1	0	0	1	0	-123.879
1.47593	1	0	0	1	0	-123.879
1.47693	1	0	0	1	0	-123.879
1.47793	1	0	0	1	0	-123.879
1.47893	1	0	0	1	0	-123.879
1.47993	1	0	0	1	0	-123.879
1.48093	1	0	0	1	0	-123.879
1.48193	1	0	0	1	0	-123.879
1.48293	1	0	0	1	0	-123.879
1.48393	1	0	0	1	0	-123.879
1.48493	1	0	0	1	0	-123.879
1.48593	1	0	0	1	0	-123.879
1.48693	1	0	0	1	0	-123.879
1.48793	1	0	0	1	0	-123.879
1.48893	1	0	0	1	0	-123.879
1.48993	1	0	0	1	0	-123.879
1.49093	1	0	0	1	0	-123.879
1.49193	1	0	0	1	0	-123.879
1.49293	1	0	0	1	0	-123.879
1.49393	1	0	0	1	0	-123.879
1.49493	1	0	0	1	0	-123.879
1.49593	1	0	0	1	0	-123.879
1.49693	1	0	0	1	0	-123.879
1.49793	1	0	0	1	0	-123.879
1.49893	1	0	0	1	0	-123.879
1.49993	1	0	0	1	0	-123.879
1.50093	1	0	0	1	0	-123.879
1.50193	1	0	0	1	0	-123.879
1.50293	1	0	0	1	0	-123.879
1.50393	1	0	0	1	0	-123.879
1.50493	1	0	0	1	0	-123.879
1.50593	1	0	0	1	0	-123.879
1.50693	1	0	0	1	0	-123.879
1.50793	1	0	0	1	0	-123.879
1.50893	1	0	0	1	0	-123.879
1.50993	1	0	0	1	0	-123.879
1.51093	1	0	0	1	0	-123.879
1.51193	1	0	0	1	0	-123.879
1.51293	1	0	0	1	0	-123.879
1.51393	1	0	0	1	0	-123.879
1.51493	1	0	0	1	0	-123.879
1.51593	1	0	0	1	0	-123.879
1.51693	1	0	0	1	0	-123.879
1.51793	1	0	0	1	0	-123.879
1.51886	1	0	0	1	0	-123.879
1.51886	1	0	1	1	1	-123.879
1.51893	1	0	0	1	0	-123.879
1.51993	1	0	0	1	0	-123.879
1.52093	1	0	0	1	0	-123.879
1.52193	1	0	0	1	0	-123.879
1.52293	1	0	0	1	0	-123.879
1.52393	1	0	0	1	0	-123.879
1.52493	1	0	0	1	0	-123.879
1.52593	1	0	0	1	0	-123.879
1.52693	1	0	0	1	0	-123.879
1.52793	1	0	0	1	0	-123.879
1.52893	1	0	0	1	0	-123.879
1.52993	1	0	0	1	0	-123.879
1.53093	1	0	0	1	0	-123.879
1.53193	1	0	0	1	0	-123.879
1.53293	1	0	0	1	0	-123.879
1.53393	1	0	0	1	0	-123.879
1.53493	1	0	0	1	0	-123.879
1.53593	1	0	0	1	0	-123.879
1.53693	1	0	0	1	0	-123.879
1.53793	1	0	0	1	0	-123.879
1.53893	1	0	0	1	0	-123.879
1.53993	1	0	0	1	0	-123.879
1.54093	1	0	0	1	0	-123.879
1.54193	1	0	0	1	0	-123.879
1.54293	1	0	0	1	0	-123.879
1.54393	1	0	0	1	0	-123.879
1.54493	1	0	0	1	0	-123.879
1.54593	1	0	0	1	0	-123.879
1.54693	1	0	0	1	0	-123.879
1.54793	1	0	0	1	0	-123.879
1.54893	1	0	0	1	0	-123.879
1.54993	1	0	0	1	0	-123.879
1.55093	1	0	0	1	0	-123.879
1.55193	1	0	0	1	0	-123.879
1.55293	1	0	0	1	0	-123.879
1.55393	1	0	0	1	0	-123.879
1.55493	1	0	0	1	0	-123.879
1.55593	1	0	0	1	0	-123.879
1.55693	1	0	0	1	0	-123.879
1.55793	1	0	0	1	0	-123.879
1.55893	1	0	0	1	0	-123.879
1.55993	1	0	0	1	0	-123.879
1.56093	1	0	0	1	0	-123.879
1.56193	1	0	0	1	0	-123.879
1.56293	1	0	0	1	0	-123.879
1.56393	1	0	0	1	0	-123.879
1.56493	1	0	0	1	0	-123.879
1.56593	1	0	0	1	0	-123.879
1.56693	1	0	0	1	0	-123.879
1.56793	1	0	0	1	0	-123.879
1.56893	1	0	0	1	0	-123.879
1.56993	1	0	0	1	0	-123.879
1.57093	1	0	0	1	0	-123.879
1.57193	1	0	0	1	0	-123.879
1.57293	1	0	0	1	0	-123.879
1.57393	1	0	0	1	0	-123.879
1.57493	1	0	0	1	0	-123.879
1.57593	1	0	0	1	0	-123.879
1.57693	1	0	0	1	0	-123.879
1.57793	1	0	0	1	0	-123.879
1.57893	1	0	0	1	0	-123.879
1.57993	1	0	0	1	0	-123.879
1.58093	1	0	0	1	0	-123.879
1.58193	1	0	0	1	0	-123.879
1.58293	1	0	0	1	0	-123.879
1.58393	1	0	0	1	0	-123.879
1.58493	1	0	0	1	0	-123.879
1.58593	1	0	0	1	0	-123.879
1.58693	1	0	0	1	0	-123.879
1.58793	1	0	0	1	0	-123.879
1.58893	1	0	0	1	0	-123.879
1.58993	1	0	0	1	0	-123.879
1.59093	1	0	0	1	0	-123.879
1.59193	1	0	0	1	0	-123.879
1.59293	1	0	0	1	0	-123.879
1.59393	1	0	0	1	0	-123.879
1.59493	1	0	0	1	0	-123.879
1.59593	1	0	0	1	0	-123.879
1.59693	1	0	0	1	0	-123.879
1.59793	1	0	0	1	0	-123.879
1.59886	1	0	0	1	0	-123.879
1.59886	1	0	1	1	1	-123.879
1.59893	1	0	0	1	0	-123.879
1.59993	1	0	0	1	0	-123.879
1.60093	1	0	0	1	0	-123.879
1.60193	1	0	0	1	0	-123.879
1.60293	1	0	0	1	0	-123.879
1.60393	1	0	0	1	0	-123.879
1.60493	1	0	0	1	0	-123.879
1.60593	1	0	0	1	0	-123.879
1.60693	1	0	0	1	0	-123.879
1.60793	1	0	0	1	0	-123.879
1.60893	1	0	0	1	0	-123.879
1.60993	1	0	0	1	0	-123.879
1.61093	1	0	0	1	0	-123.879
1.61193	1	0	0	1	0	-123.879
1.61293	1	0	0	1	0	-123.879
1.61393	1	0	0	1	0	-123.879
1.61493	1	0	0	1	0	-123.879
1.61593	1	0	0	1	0	-123.879
1.61693	1	0	0	1	0	-123.879
1.61793	1	0	0	1	0	-123.879
1.61893	1	0	0	1	0	-123.879
1.61993	1	0	0	1	0	-123.879
1.62093	1	0	0	1	0	-123.879
1.62193	1	0	0	1	0	-123.879
1.62293	1	0	0	1	0	-123.879
1.62393	1	0	0	1	0	-123.879
1.62493	1	0	0	1	0	-123.879
1.62593	1	0	0	1	0	-123.879
1.62693	1	0	0	1	0	-123.879
1.62793	1	0	0	1	0	-123.879
1.62893	1	0	0	1	0	-123.879
1.62993	1	0	0	1	0	-123.879
1.63093	1	0	0	1	0	-123.879
1.63193	1	0	0	1	0	-123.879
1.63293	1	0	0	1	0	-123.879
1.63393	1	0	0	1	0	-123.879
1.63493	1	0	0	1	0	-123.879
1.63593	1	0	0	1	0	-123.879
1.63693	1	0	0	1	0	-123.879
1.63793	1	0	0	1	0	-123.879
1.63893	1	0	0	1	0	-123.879
1.63993	1	0	0	1	0	-123.879
1.64093	1	0	0	1	0	-123.879
1.64193	1	0	0	1	0	-123.879
1.64293	1	0	0	1	0	-123.879
1.64393	1	0	0	1	0	-123.879
1.64493	1	0	0	1	0	-123.879
1.64593	1	0	0	1	0	-123.879
1.64693	1	0	0	1	0	-123.879
1.64793	1	0	0	1	0	-123.879
1.64893	1	0	0	1	0	-123.879
1.64993	1	0	0	1	0	-123.879
1.65093	1	0	0	1	0	-123.879
1.65193	1	0	0	1	0	-123.879
1.65293	1	0	0	1	0	-123.879
1.65393	1	0	0	1	0	-123.879
1.65493	1	0	0	1	0	-123.879
1.65593	1	0	0	1	0	-123.879
1.65693	1	0	0	1	0	-123.879
1.65793	1	0	0	1	0	-123.879
1.65893	1	0	0	1	0	-123.879
1.65993	1	0	0	1	0	-123.879
1.66093	1	0	0	1	0	-123.879
1.66193	1	0	0	1	0	-123.879
1.66293	1	0	0	1	0	-123.879
1.66393	1	0	0	1	0	-123.879
1.66493	1	0	0	1	0	-123.879
1.66593	1	0	0	1	0	-123.879
1.66693	1	0	0	1	0	-123.879
1.66793	1	0	0	1	0	-123.879
1.66893	1	0	0	1	0	-123.879
1.66993	1	0	0	1	0	-123.879
1.67093	1	0	0	1	0	-123.879
1.67193	1	0	0	1	0	-123.879
1.67293	1	0	0	1	0	-123.879
1.67393	1	0	0	1	0	-123.879
1.67493	1	0	0	1	0	-123.879
1.67593	1	0	0	1	0	-123.879
1.67693	1	0	0	1	0	-123.879
1.67793	1	0	0	1	0	-123.879
1.67886	1	0	0	1	0	-123.879
1.67886	1	0	1	1	1	-123.879
1.67893	1	0	0	1	0	-123.879
1.67993	1	0	0	1	0	-123.879
1.68093	1	0	0	1	0	-123.879
1.68193	1	0	0	1	0	-123.879
1.68293	1	0	0	1	0	-123.879
1.68393	1	0	0	1	0	-123.879
1.68493	1	0	0	1	0	-123.879
1.68593	1	0	0	1	0	-123.879
1.68693	1	0	0	1	0	-123.879
1.68793	1	0	0	1	0	-123.879
1.68893	1	0	0	1	0	-123.879
1.68993	1	0	0	1	0	-123.879
1.69093	1	0	0	1	0	-123.879
1.69193	1	0	0	1	0	-123.879
1.69293	1	0	0	1	0	-123.879
1.69393	1	0	0	1	0	-123.879
1.69493	1	0	0	1	0	-123.879
1.69593	1	0	0	1	0	-123.879
1.69693	1	0	0	1	0	-123.879
1.69793	1	0	0	1	0	-123.879
1.69893	1	0	0	1	0	-123.879
1.69993	1	0	0	1	0	-123.879
1.70093	1	0	0	1	0	-123.879
1.70193	1	0	0	1	0	-123.879
1.70293	1	0	0	1	0	-123.879
1.70393	1	0	0	1	0	-123.879
1.70493	1	0	0	1	0	-123.879
1.70593	1	0	0	1	0	-123.879
1.70693	1	0	0	1	0	-123.879
1.70793	1	0	0	1	0	-123.879
1.70893	1	0	0	1	0	-123.879
1.70993	1	0	0	1	0	-123.879
1.71093	1	0	0	1	0	-123.879
1.71193	1	0	0	1	0	-123.879
1.71293	1	0	0	1	0	-123.879
1.71393	1	0	0	1	0	-123.879
1.71493	1	0	0	1	0	-123.879
1.71593	1	0	0	1	0	-123.879
1.71693	1	0	0	1	0	-123.879
1.71793	1	0	0	1	0	-123.879
1.71893	1	0	0	1	0	-123.879
1.71993	1	0	0	1	0	-123.879
1.72093	1	0	0	1	0	-123.879
1.72193	1	0	0	1	0	-123.879
1.72293	1	0	0	1	0	-123.879
1.72393	1	0	0	1	0	-123.879
1.72493	1	0	0	1	0	-123.879
1.72593	1	0	0	1	0	-123.879
1.72693	1	0	0	1	0	-123.879
1.72793	1	0	0	1	0	-123.879
1.72893	1	0	0	1	0	-123.879
1.72993	1	0	0	1	0	-123.879
1.73093	1	0	0	1	0	-123.879
1.73193	1	0	0	1	0	-123.879
1.73293	1	0	0	1	0	-123.879
1.73393	1	0	0	1	0	-123.879
1.73493	1	0	0	1	0	-123.879
1.73593	1	0	0	1	0	-123.879
1.73693	1	0	0	1	0	-123.879
1.73793	1	0	0	1	0	-123.879
1.73893	1	0	0	1	0	-123.879
1.73993	1	0	0	1	0	-123.879
1.74093	1	0	0	1	0	-123.879
1.74193	1	0	0	1	0	-123.879
1.74293	1	0	0	1	0	-123.879
1.74393	1	0	0	1	0	-123.879
1.74493	1	0	0	1	0	-123.879
1.74593	1	0	0	1	0	-123.879
1.74693	1	0	0	1	0	-123.879
