Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
1.30593	DL	130	5	0	1	12	1	0	1	1	8312	0	0	-5.95985	0	1	1
1.30693	DL	130	6	0	1	12	1	0	0	1	8312	0	2	-2.19553	0	1	1
1.30793	DL	130	7	0	1	12	1	0	0	1	8312	0	1	-2.19553	0	1	1
1.30893	DL	130	8	0	1	12	1	0	0	1	8312	0	2	-2.19553	0	1	1
1.30993	DL	130	9	0	1	12	1	0	0	1	8312	0	2	-2.19553	0	1	1
1.31093	DL	131	0	0	1	12	1	0	0	1	8312	0	1	-2.19553	0	1	1
1.31193	DL	131	1	0	1	12	1	0	0	1	8312	0	3	-2.19553	0	1	1
1.31293	DL	131	2	0	1	12	1	0	0	1	8312	0	2	-2.19553	0	1	1
1.31393	DL	131	3	0	1	12	1	0	0	1	8312	0	3	-2.19553	0	1	1
1.31493	DL	131	4	0	1	12	1	0	0	1	8312	0	3	-2.19553	0	1	1
1.31593	DL	131	5	0	1	12	1	0	0	1	8312	0	2	-2.19553	0	1	1
1.31693	DL	131	6	0	1	12	1	0	0	1	8312	0	0	-5.20583	0	1	1
1.31693	DL	131	6	0	1	12	1	0	1	1	8312	0	0	-5.95985	0	1	1
1.31793	DL	131	7	0	1	12	1	0	0	1	8312	0	3	-2.19553	0	1	1
1.31893	DL	131	8	0	1	12	1	0	0	1	8312	0	0	14.6104	7	0	0
1.31893	DL	131	8	0	1	12	1	0	1	1	8312	0	0	13.9484	7	1	1
1.31993	DL	131	9	0	1	12	1	0	0	1	8312	0	0	14.6104	7	0	0
1.31993	DL	131	9	0	1	12	1	0	1	1	8312	0	0	13.9484	7	1	1
1.32093	DL	132	0	0	1	12	1	0	0	1	8312	0	3	17.6207	9	0	0.689439
1.32193	DL	132	1	0	1	12	1	0	0	1	8312	0	1	17.6207	9	0	0
1.32293	DL	132	2	0	1	12	1	0	0	1	8312	0	0	14.6104	7	0	0
1.32293	DL	132	2	0	1	12	1	0	1	1	8312	0	0	13.9484	7	1	1
1.32393	DL	132	3	0	1	12	1	0	0	1	8312	0	0	14.6104	7	0	0
1.32393	DL	132	3	0	1	12	1	0	1	1	8312	0	0	13.9484	7	1	1
1.32493	DL	132	4	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.32493	DL	132	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.32593	DL	132	5	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.32593	DL	132	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.32693	DL	132	6	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.32693	DL	132	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.32793	DL	132	7	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.32793	DL	132	7	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.32893	DL	132	8	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.32893	DL	132	8	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.32993	DL	132	9	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.32993	DL	132	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33093	DL	133	0	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.33093	DL	133	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33193	DL	133	1	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.33293	DL	133	2	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.33393	DL	133	3	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.33393	DL	133	3	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33493	DL	133	4	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.33493	DL	133	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33593	DL	133	5	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.33593	DL	133	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33693	DL	133	6	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.33693	DL	133	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33793	DL	133	7	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.33793	DL	133	7	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33893	DL	133	8	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.33893	DL	133	8	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.33993	DL	133	9	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.33993	DL	133	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34093	DL	134	0	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.34093	DL	134	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34193	DL	134	1	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.34193	DL	134	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34293	DL	134	2	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.34393	DL	134	3	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.34493	DL	134	4	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.34493	DL	134	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34593	DL	134	5	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.34593	DL	134	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34693	DL	134	6	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.34693	DL	134	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34793	DL	134	7	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.34793	DL	134	7	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34893	DL	134	8	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.34893	DL	134	8	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.34993	DL	134	9	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.34993	DL	134	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.35093	DL	135	0	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.35093	DL	135	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.35193	DL	135	1	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.35193	DL	135	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.35293	DL	135	2	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.35293	DL	135	2	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.35393	DL	135	3	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.35493	DL	135	4	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.35593	DL	135	5	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.35593	DL	135	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.35693	DL	135	6	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.35693	DL	135	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.35793	DL	135	7	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.35793	DL	135	7	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.35886	DL	135	8	0	1	11	1	0	0	1	87916	11	0	14.6104	7	0	0
1.35886	DL	135	8	0	1	11	1	0	1	1	87916	11	0	13.9484	7	1	1
1.35993	DL	135	9	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.35993	DL	135	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36093	DL	136	0	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.36093	DL	136	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36193	DL	136	1	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.36193	DL	136	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36293	DL	136	2	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.36293	DL	136	2	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36393	DL	136	3	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.36393	DL	136	3	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36493	DL	136	4	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.36593	DL	136	5	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.36693	DL	136	6	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.36693	DL	136	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36793	DL	136	7	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.36793	DL	136	7	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36893	DL	136	8	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.36893	DL	136	8	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.36993	DL	136	9	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.36993	DL	136	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37093	DL	137	0	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.37093	DL	137	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37193	DL	137	1	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.37193	DL	137	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37293	DL	137	2	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.37293	DL	137	2	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37393	DL	137	3	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.37393	DL	137	3	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37493	DL	137	4	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.37493	DL	137	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37593	DL	137	5	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.37693	DL	137	6	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.37793	DL	137	7	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.37793	DL	137	7	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37893	DL	137	8	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.37893	DL	137	8	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.37993	DL	137	9	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.37993	DL	137	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38093	DL	138	0	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.38093	DL	138	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38193	DL	138	1	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.38193	DL	138	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38293	DL	138	2	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.38293	DL	138	2	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38393	DL	138	3	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.38393	DL	138	3	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38493	DL	138	4	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.38493	DL	138	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38593	DL	138	5	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.38593	DL	138	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38693	DL	138	6	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.38793	DL	138	7	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.38893	DL	138	8	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.38893	DL	138	8	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.38993	DL	138	9	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.38993	DL	138	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39093	DL	139	0	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.39093	DL	139	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39193	DL	139	1	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.39193	DL	139	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39293	DL	139	2	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.39293	DL	139	2	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39393	DL	139	3	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.39393	DL	139	3	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39493	DL	139	4	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.39493	DL	139	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39593	DL	139	5	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.39593	DL	139	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39693	DL	139	6	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.39693	DL	139	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.39793	DL	139	7	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.39893	DL	139	8	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.39993	DL	139	9	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.39993	DL	139	9	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40093	DL	140	0	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.40093	DL	140	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40193	DL	140	1	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.40193	DL	140	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40293	DL	140	2	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.40293	DL	140	2	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40393	DL	140	3	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.40393	DL	140	3	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40493	DL	140	4	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.40493	DL	140	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40593	DL	140	5	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.40593	DL	140	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40693	DL	140	6	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.40693	DL	140	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40793	DL	140	7	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.40793	DL	140	7	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.40893	DL	140	8	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.40993	DL	140	9	0	1	12	1	0	0	1	135523	15	1	17.6207	9	0	0
1.41093	DL	141	0	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.41093	DL	141	0	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.41193	DL	141	1	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.41193	DL	141	1	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.41293	DL	141	2	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.41293	DL	141	2	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.41393	DL	141	3	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.41393	DL	141	3	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.41493	DL	141	4	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.41493	DL	141	4	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.41593	DL	141	5	0	1	12	1	0	0	1	135523	15	0	14.6104	7	1	1
1.41593	DL	141	5	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.41693	DL	141	6	0	1	12	1	0	0	1	95907	11	0	14.6104	7	0	0
1.41693	DL	141	6	0	1	12	1	0	1	1	95907	11	0	13.9484	7	1	1
1.41721	DL	141	7	0	1	2	1	0	0	1	15985	11	0	14.6104	7	0	0
1.41721	DL	141	7	0	1	2	1	0	1	1	15985	11	0	13.9484	7	1	1
1.41821	DL	141	8	0	1	2	1	0	0	1	15985	11	0	14.6104	7	0	0
1.41821	DL	141	8	0	1	2	1	0	1	1	15985	11	0	13.9484	7	1	1
1.41993	DL	141	9	0	1	12	1	0	0	1	135523	15	1	-3.9876	0	1	1
1.42093	DL	142	0	0	1	12	1	0	0	1	135523	15	1	-3.9876	0	1	1
1.42143	DL	142	1	0	1	5	1	0	0	1	39964	11	0	-6.9979	0	1	1
1.42143	DL	142	1	0	1	5	1	0	1	1	39964	11	0	-36.7583	0	1	1
1.42221	DL	142	2	0	1	2	1	0	0	1	15985	11	0	-6.9979	0	1	1
1.42221	DL	142	2	0	1	2	1	0	1	1	15985	11	0	-36.7583	0	1	1
1.42321	DL	142	3	0	1	2	1	0	0	1	15985	11	0	-6.9979	0	1	1
1.42321	DL	142	3	0	1	2	1	0	1	1	15985	11	0	-36.7583	0	1	1
1.42493	DL	142	4	0	1	12	1	0	0	1	135523	15	2	-3.9876	0	1	1
1.42593	DL	142	5	0	1	12	1	0	0	1	135523	15	2	-3.9876	0	1	1
1.42693	DL	142	6	0	1	12	1	0	0	1	39964	11	1	-0.648254	0	1	1
1.42793	DL	142	7	0	1	12	1	0	0	1	15985	11	1	2.89665	2	1	1
1.42893	DL	142	8	0	1	12	1	0	0	1	15985	11	1	2.89665	2	1	1
1.42993	DL	142	9	0	1	12	1	0	0	1	135523	15	3	-3.9876	0	1	1
1.43093	DL	143	0	0	1	12	1	0	0	1	135523	15	3	-3.9876	0	1	1
1.43193	DL	143	1	0	1	12	1	0	0	1	39964	11	2	-0.648254	0	1	1
1.43293	DL	143	2	0	1	12	1	0	0	1	15985	11	2	2.89665	2	1	1
1.43393	DL	143	3	0	1	12	1	0	0	1	15985	11	2	2.89665	2	1	1
1.43493	DL	143	4	0	1	12	1	0	0	1	13161	1	0	-6.9979	0	1	1
1.43493	DL	143	4	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.43593	DL	143	5	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.43593	DL	143	5	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.43693	DL	143	6	0	1	12	1	0	0	1	39964	11	3	-0.648254	0	1	1
1.43793	DL	143	7	0	1	12	1	0	0	1	15985	11	3	2.89665	2	1	1
1.43886	DL	143	8	0	1	11	1	0	0	1	15985	11	3	2.70327	2	1	1
1.43993	DL	143	9	0	1	12	1	0	0	1	13161	1	1	-3.9876	0	1	1
1.44093	DL	144	0	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.44193	DL	144	1	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.44193	DL	144	1	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.44293	DL	144	2	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.44293	DL	144	2	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.44393	DL	144	3	0	1	12	1	0	0	1	13161	1	0	-6.9979	0	1	1
1.44393	DL	144	3	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.44493	DL	144	4	0	1	12	1	0	0	1	13161	1	2	-3.9876	0	1	1
1.44593	DL	144	5	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.44693	DL	144	6	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.44793	DL	144	7	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.44893	DL	144	8	0	1	12	1	0	0	1	13161	1	1	-3.9876	0	1	1
1.44993	DL	144	9	0	1	12	1	0	0	1	13161	1	3	-3.9876	0	1	1
1.45093	DL	145	0	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.45193	DL	145	1	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.45293	DL	145	2	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.45393	DL	145	3	0	1	12	1	0	0	1	13161	1	2	-3.9876	0	1	1
1.45493	DL	145	4	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.45493	DL	145	4	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.45593	DL	145	5	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.45593	DL	145	5	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.45693	DL	145	6	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.45793	DL	145	7	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.45893	DL	145	8	0	1	12	1	0	0	1	13161	1	3	-3.9876	0	1	1
1.45993	DL	145	9	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.46093	DL	146	0	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.46193	DL	146	1	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.46193	DL	146	1	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.46293	DL	146	2	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.46293	DL	146	2	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.46393	DL	146	3	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.46393	DL	146	3	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.46493	DL	146	4	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.46593	DL	146	5	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.46693	DL	146	6	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.46793	DL	146	7	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.46893	DL	146	8	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.46993	DL	146	9	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.47093	DL	147	0	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.47193	DL	147	1	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.47293	DL	147	2	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.47393	DL	147	3	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.47493	DL	147	4	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.47493	DL	147	4	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.47593	DL	147	5	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.47593	DL	147	5	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.47693	DL	147	6	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.47793	DL	147	7	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.47893	DL	147	8	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.47993	DL	147	9	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.48093	DL	148	0	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.48193	DL	148	1	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.48193	DL	148	1	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.48293	DL	148	2	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.48293	DL	148	2	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.48393	DL	148	3	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.48393	DL	148	3	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.48493	DL	148	4	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.48593	DL	148	5	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.48693	DL	148	6	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.48793	DL	148	7	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.48893	DL	148	8	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.48993	DL	148	9	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.49093	DL	149	0	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.49193	DL	149	1	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.49293	DL	149	2	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.49393	DL	149	3	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.49493	DL	149	4	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.49493	DL	149	4	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.49593	DL	149	5	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.49593	DL	149	5	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.49693	DL	149	6	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.49793	DL	149	7	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.49893	DL	149	8	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.49993	DL	149	9	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.50093	DL	150	0	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.50193	DL	150	1	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.50193	DL	150	1	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.50293	DL	150	2	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.50293	DL	150	2	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.50393	DL	150	3	0	1	12	1	0	0	1	8312	0	0	-6.9979	0	1	1
1.50393	DL	150	3	0	1	12	1	0	1	1	8312	0	0	-36.7583	0	1	1
1.50493	DL	150	4	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.50593	DL	150	5	0	1	12	1	0	0	1	8312	0	2	-3.9876	0	1	1
1.50693	DL	150	6	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.50793	DL	150	7	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.50893	DL	150	8	0	1	12	1	0	0	1	8312	0	1	-3.9876	0	1	1
1.50993	DL	150	9	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
1.51093	DL	151	0	0	1	12	1	0	0	1	8312	0	3	-3.9876	0	1	1
