% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
0.603	1	0	1	1	60	5	0	1	12	1	15	1	0	0	8312
0.604	1	0	1	1	60	6	0	1	12	0	14	1	0	0	8312
0.604	1	0	1	1	60	6	0	1	12	1	14	1	0	0	8312
0.605	1	0	1	1	60	7	0	1	12	0	13	1	0	0	8312
0.605	1	0	1	1	60	7	0	1	12	1	13	1	0	0	8312
0.606	1	0	1	1	60	8	0	1	12	0	11	0	2	0	8312
0.606	1	0	1	1	60	8	0	1	12	1	11	255	0	255	0
0.607	1	0	1	1	60	9	0	1	12	0	12	1	0	0	8312
0.607	1	0	1	1	60	9	0	1	12	1	12	1	0	0	8312
0.608	1	0	1	1	61	0	0	1	12	0	15	0	1	0	8312
0.608	1	0	1	1	61	0	0	1	12	1	15	255	0	255	0
0.609	1	0	1	1	61	1	0	1	12	0	14	0	1	0	8312
0.609	1	0	1	1	61	1	0	1	12	1	14	255	0	255	0
0.61	1	0	1	1	61	2	0	1	12	0	13	0	1	0	8312
0.61	1	0	1	1	61	2	0	1	12	1	13	255	0	255	0
0.611	1	0	1	1	61	3	0	1	12	0	11	0	3	0	8312
0.611	1	0	1	1	61	3	0	1	12	1	11	255	0	255	0
0.612	1	0	1	1	61	4	0	1	12	0	12	0	1	0	8312
0.612	1	0	1	1	61	4	0	1	12	1	12	255	0	255	0
0.613	1	0	1	1	61	5	0	1	12	0	15	0	2	0	8312
0.613	1	0	1	1	61	5	0	1	12	1	15	255	0	255	0
0.614	1	0	1	1	61	6	0	1	12	0	14	0	2	0	8312
0.614	1	0	1	1	61	6	0	1	12	1	14	255	0	255	0
0.615	1	0	1	1	61	7	0	1	12	0	13	0	2	0	8312
0.615	1	0	1	1	61	7	0	1	12	1	13	255	0	255	0
0.616	1	0	1	1	61	8	0	1	12	0	11	1	0	0	8312
0.616	1	0	1	1	61	8	0	1	12	1	11	1	0	0	8312
0.617	1	0	1	1	61	9	0	1	12	0	12	0	2	0	8312
0.617	1	0	1	1	61	9	0	1	12	1	12	255	0	255	0
0.618	1	0	1	1	62	0	0	1	12	0	15	0	3	0	8312
0.618	1	0	1	1	62	0	0	1	12	1	15	255	0	255	0
0.619	1	0	1	1	62	1	0	1	12	0	14	0	3	0	8312
0.619	1	0	1	1	62	1	0	1	12	1	14	255	0	255	0
0.62	1	0	1	1	62	2	0	1	12	0	13	0	3	0	8312
0.62	1	0	1	1	62	2	0	1	12	1	13	255	0	255	0
0.621	1	0	1	1	62	3	0	1	12	0	11	1	0	13	114674
0.621	1	0	1	1	62	3	0	1	12	1	11	1	0	0	8312
0.622	1	0	1	1	62	4	0	1	12	0	12	0	3	0	8312
0.622	1	0	1	1	62	4	0	1	12	1	12	255	0	255	0
0.623	1	0	1	1	62	5	0	1	12	0	15	1	0	13	114674
0.623	1	0	1	1	62	5	0	1	12	1	15	1	0	11	95907
0.624	1	0	1	1	62	6	0	1	12	0	14	1	0	13	114674
0.624	1	0	1	1	62	6	0	1	12	1	14	1	0	11	95907
0.625	1	0	1	1	62	7	0	1	12	0	13	1	0	13	114674
0.625	1	0	1	1	62	7	0	1	12	1	13	1	0	11	95907
0.626	1	0	1	1	62	8	0	1	12	0	11	0	1	13	114674
0.626	1	0	1	1	62	8	0	1	12	1	11	255	0	255	0
0.627	1	0	1	1	62	9	0	1	12	0	12	1	0	11	95907
0.627	1	0	1	1	62	9	0	1	12	1	12	1	0	11	95907
0.628	1	0	1	1	63	0	0	1	12	0	15	0	1	13	114674
0.628	1	0	1	1	63	0	0	1	12	1	15	255	0	255	0
0.629	1	0	1	1	63	1	0	1	12	0	14	0	1	13	114674
0.629	1	0	1	1	63	1	0	1	12	1	14	255	0	255	0
0.63	1	0	1	1	63	2	0	1	12	0	13	0	1	13	114674
0.63	1	0	1	1	63	2	0	1	12	1	13	255	0	255	0
0.631	1	0	1	1	63	3	0	1	12	0	11	1	0	11	95907
0.631	1	0	1	1	63	3	0	1	12	1	11	1	0	11	95907
0.632	1	0	1	1	63	4	0	1	12	0	12	1	0	13	114674
0.632	1	0	1	1	63	4	0	1	12	1	12	1	0	11	95907
0.633	1	0	1	1	63	5	0	1	12	0	15	1	0	11	95907
0.633	1	0	1	1	63	5	0	1	12	1	15	1	0	11	95907
0.634	1	0	1	1	63	6	0	1	12	0	14	1	0	13	114674
0.634	1	0	1	1	63	6	0	1	12	1	14	1	0	11	95907
0.635	1	0	1	1	63	7	0	1	12	0	13	1	0	13	114674
0.635	1	0	1	1	63	7	0	1	12	1	13	1	0	11	95907
0.636	1	0	1	1	63	8	0	1	11	0	11	1	0	13	105118
0.636	1	0	1	1	63	8	0	1	11	1	11	1	0	11	87916
0.637	1	0	1	1	63	9	0	1	12	0	12	0	1	13	114674
0.637	1	0	1	1	63	9	0	1	12	1	12	255	0	255	0
0.638	1	0	1	1	64	0	0	1	12	0	15	1	0	11	95907
0.638	1	0	1	1	64	0	0	1	12	1	15	1	0	11	95907
0.639	1	0	1	1	64	1	0	1	12	0	14	0	1	13	114674
0.639	1	0	1	1	64	1	0	1	12	1	14	255	0	255	0
0.64	1	0	1	1	64	2	0	1	12	0	13	0	1	13	114674
0.64	1	0	1	1	64	2	0	1	12	1	13	255	0	255	0
0.641	1	0	1	1	64	3	0	1	12	0	11	0	1	13	105118
0.641	1	0	1	1	64	3	0	1	12	1	11	255	0	255	0
0.642	1	0	1	1	64	4	0	1	12	0	12	1	0	11	95907
0.642	1	0	1	1	64	4	0	1	12	1	12	1	0	11	95907
0.643	1	0	1	1	64	5	0	1	12	0	15	1	0	13	114674
0.643	1	0	1	1	64	5	0	1	12	1	15	1	0	11	95907
0.644	1	0	1	1	64	6	0	1	12	0	14	1	0	11	95907
0.644	1	0	1	1	64	6	0	1	12	1	14	1	0	11	95907
0.645	1	0	1	1	64	7	0	1	12	0	13	1	0	13	114674
0.645	1	0	1	1	64	7	0	1	12	1	13	1	0	11	95907
0.646	1	0	1	1	64	8	0	1	12	0	11	1	0	13	114674
0.646	1	0	1	1	64	8	0	1	12	1	11	1	0	11	95907
0.647	1	0	1	1	64	9	0	1	12	0	12	1	0	13	114674
0.647	1	0	1	1	64	9	0	1	12	1	12	1	0	11	95907
0.648	1	0	1	1	65	0	0	1	12	0	15	0	1	13	114674
0.648	1	0	1	1	65	0	0	1	12	1	15	255	0	255	0
0.649	1	0	1	1	65	1	0	1	12	0	14	1	0	11	95907
0.649	1	0	1	1	65	1	0	1	12	1	14	1	0	11	95907
0.65	1	0	1	1	65	2	0	1	12	0	13	0	1	13	114674
0.65	1	0	1	1	65	2	0	1	12	1	13	255	0	255	0
0.651	1	0	1	1	65	3	0	1	12	0	11	0	1	13	114674
0.651	1	0	1	1	65	3	0	1	12	1	11	255	0	255	0
0.652	1	0	1	1	65	4	0	1	12	0	12	0	1	13	114674
0.652	1	0	1	1	65	4	0	1	12	1	12	255	0	255	0
0.653	1	0	1	1	65	5	0	1	12	0	15	1	0	11	95907
0.653	1	0	1	1	65	5	0	1	12	1	15	1	0	11	95907
0.654	1	0	1	1	65	6	0	1	12	0	14	1	0	13	114674
0.654	1	0	1	1	65	6	0	1	12	1	14	1	0	11	95907
0.655	1	0	1	1	65	7	0	1	12	0	13	1	0	11	95907
0.655	1	0	1	1	65	7	0	1	12	1	13	1	0	11	95907
0.656	1	0	1	1	65	8	0	1	12	0	11	1	0	13	114674
0.656	1	0	1	1	65	8	0	1	12	1	11	1	0	11	95907
0.657	1	0	1	1	65	9	0	1	12	0	12	1	0	13	114674
0.657	1	0	1	1	65	9	0	1	12	1	12	1	0	11	95907
0.658	1	0	1	1	66	0	0	1	12	0	15	1	0	13	114674
0.658	1	0	1	1	66	0	0	1	12	1	15	1	0	11	95907
0.659	1	0	1	1	66	1	0	1	12	0	14	0	1	13	114674
0.659	1	0	1	1	66	1	0	1	12	1	14	255	0	255	0
0.66	1	0	1	1	66	2	0	1	12	0	13	1	0	11	95907
0.66	1	0	1	1	66	2	0	1	12	1	13	1	0	11	95907
0.661	1	0	1	1	66	3	0	1	12	0	11	0	1	13	114674
0.661	1	0	1	1	66	3	0	1	12	1	11	255	0	255	0
0.662	1	0	1	1	66	4	0	1	12	0	12	0	1	13	114674
0.662	1	0	1	1	66	4	0	1	12	1	12	255	0	255	0
0.663	1	0	1	1	66	5	0	1	12	0	15	0	1	13	114674
0.663	1	0	1	1	66	5	0	1	12	1	15	255	0	255	0
0.664	1	0	1	1	66	6	0	1	12	0	14	1	0	11	95907
0.664	1	0	1	1	66	6	0	1	12	1	14	1	0	11	95907
0.665	1	0	1	1	66	7	0	1	12	0	13	1	0	13	114674
0.665	1	0	1	1	66	7	0	1	12	1	13	1	0	11	95907
0.666	1	0	1	1	66	8	0	1	12	0	11	1	0	11	95907
0.666	1	0	1	1	66	8	0	1	12	1	11	1	0	11	95907
0.667	1	0	1	1	66	9	0	1	12	0	12	1	0	13	114674
0.667	1	0	1	1	66	9	0	1	12	1	12	1	0	11	95907
0.668	1	0	1	1	67	0	0	1	3	0	15	1	0	13	28668
0.668	1	0	1	1	67	0	0	1	3	1	15	1	0	11	23979
0.669	1	0	1	1	67	1	0	1	2	0	14	1	0	13	19112
0.669	1	0	1	1	67	1	0	1	2	1	14	1	0	11	15985
0.67	1	0	1	1	67	2	0	1	12	0	13	0	1	13	114674
0.67	1	0	1	1	67	2	0	1	12	1	13	255	0	255	0
0.671	1	0	1	1	67	3	0	1	4	0	11	1	0	11	31970
0.671	1	0	1	1	67	3	0	1	4	1	11	1	0	11	31970
0.672	1	0	1	1	67	4	0	1	12	0	12	0	1	13	114674
0.672	1	0	1	1	67	4	0	1	12	1	12	255	0	255	0
0.673	1	0	1	1	67	5	0	1	12	0	15	0	1	13	28668
0.673	1	0	1	1	67	5	0	1	12	1	15	255	0	255	0
0.674	1	0	1	1	67	6	0	1	12	0	14	0	1	13	19112
0.674	1	0	1	1	67	6	0	1	12	1	14	255	0	255	0
0.675	1	0	1	1	67	7	0	1	7	0	13	1	0	11	55946
0.675	1	0	1	1	67	7	0	1	7	1	13	1	0	11	55946
0.676	1	0	1	1	67	8	0	1	2	0	11	1	0	13	19112
0.676	1	0	1	1	67	8	0	1	2	1	11	1	0	11	15985
0.677	1	0	1	1	67	9	0	1	2	0	12	1	0	11	15985
0.677	1	0	1	1	67	9	0	1	2	1	12	1	0	11	15985
0.678	1	0	1	1	68	0	0	1	2	0	15	1	0	13	19112
0.678	1	0	1	1	68	0	0	1	2	1	15	1	0	11	15985
0.679	1	0	1	1	68	1	0	1	2	0	14	1	0	21	31970
0.679	1	0	1	1	68	1	0	1	2	1	14	0	0	11	0
0.68	1	0	1	1	68	2	0	1	2	0	13	1	0	21	31970
0.68	1	0	1	1	68	2	0	1	2	1	13	0	0	11	0
0.681	1	0	1	1	68	3	0	1	12	0	11	0	1	13	19112
0.681	1	0	1	1	68	3	0	1	12	1	11	255	0	255	0
0.682	1	0	1	1	68	4	0	1	4	0	12	1	0	11	31970
0.682	1	0	1	1	68	4	0	1	4	1	12	1	0	11	31970
0.683	1	0	1	1	68	5	0	1	12	0	15	0	1	13	19112
0.683	1	0	1	1	68	5	0	1	12	1	15	255	0	255	0
0.684	1	0	1	1	68	6	0	1	12	0	14	0	1	21	31970
0.684	1	0	1	1	68	6	0	1	12	1	14	255	0	255	0
0.685	1	0	1	1	68	7	0	1	12	0	13	0	1	21	31970
0.685	1	0	1	1	68	7	0	1	12	1	13	255	0	255	0
0.686	1	0	1	1	68	8	0	1	6	0	11	1	0	13	57337
0.686	1	0	1	1	68	8	0	1	6	1	11	1	0	11	47955
0.687	1	0	1	1	68	9	0	1	2	0	12	1	0	21	31970
0.687	1	0	1	1	68	9	0	1	2	1	12	0	0	11	0
0.688	1	0	1	1	69	0	0	1	2	0	15	1	0	11	15985
0.688	1	0	1	1	69	0	0	1	2	1	15	1	0	11	15985
0.689	1	0	1	1	69	1	0	1	12	0	14	0	2	21	31970
0.689	1	0	1	1	69	1	0	1	12	1	14	255	0	255	0
0.69	1	0	1	1	69	2	0	1	12	0	13	0	2	21	31970
0.69	1	0	1	1	69	2	0	1	12	1	13	255	0	255	0
0.691	1	0	1	1	69	3	0	1	12	0	11	0	1	13	57337
0.691	1	0	1	1	69	3	0	1	12	1	11	255	0	255	0
0.692	1	0	1	1	69	4	0	1	12	0	12	0	1	21	31970
0.692	1	0	1	1	69	4	0	1	12	1	12	255	0	255	0
0.693	1	0	1	1	69	5	0	1	8	0	15	1	0	13	76449
0.693	1	0	1	1	69	5	0	1	8	1	15	1	0	11	63940
0.694	1	0	1	1	69	6	0	1	12	0	14	0	3	21	31970
0.694	1	0	1	1	69	6	0	1	12	1	14	255	0	255	0
0.695	1	0	1	1	69	7	0	1	12	0	13	0	3	21	31970
0.695	1	0	1	1	69	7	0	1	12	1	13	255	0	255	0
0.696	1	0	1	1	69	8	0	1	4	0	11	1	0	21	63940
0.696	1	0	1	1	69	8	0	1	4	1	11	1	0	11	31970
0.697	1	0	1	1	69	9	0	1	12	0	12	0	2	21	31970
0.697	1	0	1	1	69	9	0	1	12	1	12	255	0	255	0
0.698	1	0	1	1	70	0	0	1	12	0	15	0	1	13	76449
0.698	1	0	1	1	70	0	0	1	12	1	15	255	0	255	0
0.699	1	0	1	1	70	1	0	1	5	0	14	1	0	11	39964
0.699	1	0	1	1	70	1	0	1	5	1	14	1	0	11	39964
0.7	1	0	1	1	70	2	0	1	2	0	13	1	0	21	31970
0.7	1	0	1	1	70	2	0	1	2	1	13	0	0	11	0
0.701	1	0	1	1	70	3	0	1	12	0	11	0	1	21	63940
0.701	1	0	1	1	70	3	0	1	12	1	11	255	0	255	0
0.702	1	0	1	1	70	4	0	1	12	0	12	0	3	21	31970
0.702	1	0	1	1	70	4	0	1	12	1	12	255	0	255	0
0.703	1	0	1	1	70	5	0	1	4	0	15	1	0	21	63940
0.703	1	0	1	1	70	5	0	1	4	1	15	1	0	11	31970
0.704	1	0	1	1	70	6	0	1	2	0	14	1	0	15	22588
0.704	1	0	1	1	70	6	0	1	2	1	14	1	0	11	15985
0.705	1	0	1	1	70	7	0	1	12	0	13	0	1	21	31970
0.705	1	0	1	1	70	7	0	1	12	1	13	255	0	255	0
0.706	1	0	1	1	70	8	0	1	12	0	11	0	2	21	63940
0.706	1	0	1	1	70	8	0	1	12	1	11	255	0	255	0
0.707	1	0	1	1	70	9	0	1	4	0	12	1	0	19	59073
0.707	1	0	1	1	70	9	0	1	4	1	12	1	0	11	31970
0.708	1	0	1	1	71	0	0	1	12	0	15	0	1	21	63940
0.708	1	0	1	1	71	0	0	1	12	1	15	255	0	255	0
0.709	1	0	1	1	71	1	0	1	12	0	14	0	1	15	22588
0.709	1	0	1	1	71	1	0	1	12	1	14	255	0	255	0
0.71	1	0	1	1	71	2	0	1	12	0	13	0	2	21	31970
0.71	1	0	1	1	71	2	0	1	12	1	13	255	0	255	0
0.711	1	0	1	1	71	3	0	1	12	0	11	0	3	21	63940
0.711	1	0	1	1	71	3	0	1	12	1	11	255	0	255	0
0.712	1	0	1	1	71	4	0	1	12	0	12	0	1	19	59073
0.712	1	0	1	1	71	4	0	1	12	1	12	255	0	255	0
0.713	1	0	1	1	71	5	0	1	12	0	15	0	2	21	63940
0.713	1	0	1	1	71	5	0	1	12	1	15	255	0	255	0
0.714	1	0	1	1	71	6	0	1	8	0	14	1	0	19	118147
0.714	1	0	1	1	71	6	0	1	8	1	14	1	0	11	63940
0.715	1	0	1	1	71	7	0	1	12	0	13	0	3	21	31970
0.715	1	0	1	1	71	7	0	1	12	1	13	255	0	255	0
0.716	1	0	1	1	71	8	0	1	3	0	11	1	0	21	47955
0.716	1	0	1	1	71	8	0	1	3	1	11	1	0	11	23979
0.717	1	0	1	1	71	9	0	1	2	0	12	1	0	19	29536
0.717	1	0	1	1	71	9	0	1	2	1	12	0	0	11	0
0.718	1	0	1	1	72	0	0	1	12	0	15	0	3	21	63940
0.718	1	0	1	1	72	0	0	1	12	1	15	255	0	255	0
0.719	1	0	1	1	72	1	0	1	12	0	14	0	1	19	118147
0.719	1	0	1	1	72	1	0	1	12	1	14	255	0	255	0
0.72	1	0	1	1	72	2	0	1	12	0	13	1	0	0	8312
0.72	1	0	1	1	72	2	0	1	12	1	13	1	0	0	8312
0.721	1	0	1	1	72	3	0	1	12	0	11	0	1	21	47955
0.721	1	0	1	1	72	3	0	1	12	1	11	255	0	255	0
0.722	1	0	1	1	72	4	0	1	12	0	12	0	1	19	29536
0.722	1	0	1	1	72	4	0	1	12	1	12	255	0	255	0
0.723	1	0	1	1	72	5	0	1	12	0	15	1	0	0	8312
0.723	1	0	1	1	72	5	0	1	12	1	15	1	0	0	8312
0.724	1	0	1	1	72	6	0	1	12	0	14	0	2	19	118147
0.724	1	0	1	1	72	6	0	1	12	1	14	255	0	255	0
0.725	1	0	1	1	72	7	0	1	12	0	13	0	1	0	8312
0.725	1	0	1	1	72	7	0	1	12	1	13	255	0	255	0
0.726	1	0	1	1	72	8	0	1	12	0	11	0	2	21	47955
0.726	1	0	1	1	72	8	0	1	12	1	11	255	0	255	0
0.727	1	0	1	1	72	9	0	1	12	0	12	0	2	19	29536
0.727	1	0	1	1	72	9	0	1	12	1	12	255	0	255	0
0.728	1	0	1	1	73	0	0	1	12	0	15	0	1	0	8312
0.728	1	0	1	1	73	0	0	1	12	1	15	255	0	255	0
0.729	1	0	1	1	73	1	0	1	12	0	14	0	3	19	118147
0.729	1	0	1	1	73	1	0	1	12	1	14	255	0	255	0
0.73	1	0	1	1	73	2	0	1	12	0	13	0	2	0	8312
0.73	1	0	1	1	73	2	0	1	12	1	13	255	0	255	0
0.731	1	0	1	1	73	3	0	1	12	0	11	0	3	21	47955
0.731	1	0	1	1	73	3	0	1	12	1	11	255	0	255	0
0.732	1	0	1	1	73	4	0	1	12	0	12	0	3	19	29536
0.732	1	0	1	1	73	4	0	1	12	1	12	255	0	255	0
0.733	1	0	1	1	73	5	0	1	12	0	15	0	2	0	8312
0.733	1	0	1	1	73	5	0	1	12	1	15	255	0	255	0
0.734	1	0	1	1	73	6	0	1	12	0	14	1	0	0	8312
0.734	1	0	1	1	73	6	0	1	12	1	14	1	0	0	8312
0.735	1	0	1	1	73	7	0	1	12	0	13	0	3	0	8312
0.735	1	0	1	1	73	7	0	1	12	1	13	255	0	255	0
0.736	1	0	1	1	73	8	0	1	12	0	11	1	0	0	8312
0.736	1	0	1	1	73	8	0	1	12	1	11	1	0	0	8312
0.737	1	0	1	1	73	9	0	1	12	0	12	1	0	1	13161
0.737	1	0	1	1	73	9	0	1	12	1	12	1	0	0	8312
0.738	1	0	1	1	74	0	0	1	12	0	15	0	3	0	8312
0.738	1	0	1	1	74	0	0	1	12	1	15	255	0	255	0
0.739	1	0	1	1	74	1	0	1	12	0	14	0	1	0	8312
0.739	1	0	1	1	74	1	0	1	12	1	14	255	0	255	0
0.74	1	0	1	1	74	2	0	1	12	0	13	1	0	0	8312
0.74	1	0	1	1	74	2	0	1	12	1	13	1	0	0	8312
0.741	1	0	1	1	74	3	0	1	12	0	11	0	1	0	8312
0.741	1	0	1	1	74	3	0	1	12	1	11	255	0	255	0
0.742	1	0	1	1	74	4	0	1	12	0	12	0	1	1	13161
0.742	1	0	1	1	74	4	0	1	12	1	12	255	0	255	0
0.743	1	0	1	1	74	5	0	1	12	0	15	1	0	0	8312
0.743	1	0	1	1	74	5	0	1	12	1	15	1	0	0	8312
0.744	1	0	1	1	74	6	0	1	12	0	14	0	2	0	8312
0.744	1	0	1	1	74	6	0	1	12	1	14	255	0	255	0
0.745	1	0	1	1	74	7	0	1	12	0	13	0	1	0	8312
0.745	1	0	1	1	74	7	0	1	12	1	13	255	0	255	0
0.746	1	0	1	1	74	8	0	1	12	0	11	0	2	0	8312
0.746	1	0	1	1	74	8	0	1	12	1	11	255	0	255	0
0.747	1	0	1	1	74	9	0	1	12	0	12	0	2	1	13161
0.747	1	0	1	1	74	9	0	1	12	1	12	255	0	255	0
0.748	1	0	1	1	75	0	0	1	12	0	15	0	1	0	8312
0.748	1	0	1	1	75	0	0	1	12	1	15	255	0	255	0
0.749	1	0	1	1	75	1	0	1	12	0	14	0	3	0	8312
0.749	1	0	1	1	75	1	0	1	12	1	14	255	0	255	0
0.75	1	0	1	1	75	2	0	1	12	0	13	0	2	0	8312
0.75	1	0	1	1	75	2	0	1	12	1	13	255	0	255	0
0.751	1	0	1	1	75	3	0	1	12	0	11	0	3	0	8312
0.751	1	0	1	1	75	3	0	1	12	1	11	255	0	255	0
0.752	1	0	1	1	75	4	0	1	12	0	12	0	3	1	13161
0.752	1	0	1	1	75	4	0	1	12	1	12	255	0	255	0
0.753	1	0	1	1	75	5	0	1	12	0	15	0	2	0	8312
0.753	1	0	1	1	75	5	0	1	12	1	15	255	0	255	0
0.754	1	0	1	1	75	6	0	1	12	0	14	1	0	0	8312
0.754	1	0	1	1	75	6	0	1	12	1	14	1	0	0	8312
0.755	1	0	1	1	75	7	0	1	12	0	13	0	3	0	8312
0.755	1	0	1	1	75	7	0	1	12	1	13	255	0	255	0
0.756	1	0	1	1	75	8	0	1	12	0	11	1	0	0	8312
0.756	1	0	1	1	75	8	0	1	12	1	11	1	0	0	8312
0.757	1	0	1	1	75	9	0	1	12	0	12	1	0	0	8312
0.757	1	0	1	1	75	9	0	1	12	1	12	1	0	0	8312
0.758	1	0	1	1	76	0	0	1	12	0	15	0	3	0	8312
0.758	1	0	1	1	76	0	0	1	12	1	15	255	0	255	0
0.759	1	0	1	1	76	1	0	1	12	0	14	0	1	0	8312
0.759	1	0	1	1	76	1	0	1	12	1	14	255	0	255	0
0.76	1	0	1	1	76	2	0	1	12	0	13	1	0	0	8312
0.76	1	0	1	1	76	2	0	1	12	1	13	1	0	0	8312
0.761	1	0	1	1	76	3	0	1	12	0	11	0	1	0	8312
0.761	1	0	1	1	76	3	0	1	12	1	11	255	0	255	0
0.762	1	0	1	1	76	4	0	1	12	0	12	0	1	0	8312
0.762	1	0	1	1	76	4	0	1	12	1	12	255	0	255	0
0.763	1	0	1	1	76	5	0	1	12	0	15	1	0	0	8312
0.763	1	0	1	1	76	5	0	1	12	1	15	1	0	0	8312
0.764	1	0	1	1	76	6	0	1	12	0	14	0	2	0	8312
0.764	1	0	1	1	76	6	0	1	12	1	14	255	0	255	0
0.765	1	0	1	1	76	7	0	1	12	0	13	0	1	0	8312
0.765	1	0	1	1	76	7	0	1	12	1	13	255	0	255	0
0.766	1	0	1	1	76	8	0	1	12	0	11	0	2	0	8312
0.766	1	0	1	1	76	8	0	1	12	1	11	255	0	255	0
0.767	1	0	1	1	76	9	0	1	12	0	12	0	2	0	8312
0.767	1	0	1	1	76	9	0	1	12	1	12	255	0	255	0
0.768	1	0	1	1	77	0	0	1	12	0	15	0	1	0	8312
0.768	1	0	1	1	77	0	0	1	12	1	15	255	0	255	0
0.769	1	0	1	1	77	1	0	1	12	0	14	0	3	0	8312
0.769	1	0	1	1	77	1	0	1	12	1	14	255	0	255	0
0.77	1	0	1	1	77	2	0	1	12	0	13	0	2	0	8312
0.77	1	0	1	1	77	2	0	1	12	1	13	255	0	255	0
0.771	1	0	1	1	77	3	0	1	12	0	11	0	3	0	8312
0.771	1	0	1	1	77	3	0	1	12	1	11	255	0	255	0
0.772	1	0	1	1	77	4	0	1	12	0	12	0	3	0	8312
0.772	1	0	1	1	77	4	0	1	12	1	12	255	0	255	0
0.773	1	0	1	1	77	5	0	1	12	0	15	0	2	0	8312
0.773	1	0	1	1	77	5	0	1	12	1	15	255	0	255	0
0.774	1	0	1	1	77	6	0	1	12	0	14	1	0	0	8312
0.774	1	0	1	1	77	6	0	1	12	1	14	1	0	0	8312
0.775	1	0	1	1	77	7	0	1	12	0	13	0	3	0	8312
0.775	1	0	1	1	77	7	0	1	12	1	13	255	0	255	0
0.776	1	0	1	1	77	8	0	1	12	0	11	1	0	0	8312
0.776	1	0	1	1	77	8	0	1	12	1	11	1	0	0	8312
0.777	1	0	1	1	77	9	0	1	12	0	12	1	0	0	8312
0.777	1	0	1	1	77	9	0	1	12	1	12	1	0	0	8312
0.778	1	0	1	1	78	0	0	1	12	0	15	0	3	0	8312
0.778	1	0	1	1	78	0	0	1	12	1	15	255	0	255	0
0.779	1	0	1	1	78	1	0	1	12	0	14	0	1	0	8312
0.779	1	0	1	1	78	1	0	1	12	1	14	255	0	255	0
0.78	1	0	1	1	78	2	0	1	12	0	13	1	0	0	8312
0.78	1	0	1	1	78	2	0	1	12	1	13	1	0	0	8312
0.781	1	0	1	1	78	3	0	1	12	0	11	0	1	0	8312
0.781	1	0	1	1	78	3	0	1	12	1	11	255	0	255	0
0.782	1	0	1	1	78	4	0	1	12	0	12	0	1	0	8312
0.782	1	0	1	1	78	4	0	1	12	1	12	255	0	255	0
0.783	1	0	1	1	78	5	0	1	12	0	15	1	0	0	8312
0.783	1	0	1	1	78	5	0	1	12	1	15	1	0	0	8312
0.784	1	0	1	1	78	6	0	1	12	0	14	0	2	0	8312
0.784	1	0	1	1	78	6	0	1	12	1	14	255	0	255	0
0.785	1	0	1	1	78	7	0	1	12	0	13	0	1	0	8312
0.785	1	0	1	1	78	7	0	1	12	1	13	255	0	255	0
0.786	1	0	1	1	78	8	0	1	12	0	11	0	2	0	8312
0.786	1	0	1	1	78	8	0	1	12	1	11	255	0	255	0
0.787	1	0	1	1	78	9	0	1	12	0	12	0	2	0	8312
0.787	1	0	1	1	78	9	0	1	12	1	12	255	0	255	0
0.788	1	0	1	1	79	0	0	1	12	0	15	0	1	0	8312
0.788	1	0	1	1	79	0	0	1	12	1	15	255	0	255	0
0.789	1	0	1	1	79	1	0	1	12	0	14	0	3	0	8312
0.789	1	0	1	1	79	1	0	1	12	1	14	255	0	255	0
0.79	1	0	1	1	79	2	0	1	12	0	13	0	2	0	8312
0.79	1	0	1	1	79	2	0	1	12	1	13	255	0	255	0
0.791	1	0	1	1	79	3	0	1	12	0	11	0	3	0	8312
0.791	1	0	1	1	79	3	0	1	12	1	11	255	0	255	0
0.792	1	0	1	1	79	4	0	1	12	0	12	0	3	0	8312
0.792	1	0	1	1	79	4	0	1	12	1	12	255	0	255	0
0.793	1	0	1	1	79	5	0	1	12	0	15	0	2	0	8312
0.793	1	0	1	1	79	5	0	1	12	1	15	255	0	255	0
0.794	1	0	1	1	79	6	0	1	12	0	14	1	0	0	8312
0.794	1	0	1	1	79	6	0	1	12	1	14	1	0	0	8312
0.795	1	0	1	1	79	7	0	1	12	0	13	0	3	0	8312
0.795	1	0	1	1	79	7	0	1	12	1	13	255	0	255	0
0.796	1	0	1	1	79	8	0	1	11	0	11	1	0	0	7621
0.796	1	0	1	1	79	8	0	1	11	1	11	1	0	0	7621
0.797	1	0	1	1	79	9	0	1	12	0	12	1	0	0	8312
0.797	1	0	1	1	79	9	0	1	12	1	12	1	0	0	8312
0.798	1	0	1	1	80	0	0	1	12	0	15	0	3	0	8312
0.798	1	0	1	1	80	0	0	1	12	1	15	255	0	255	0
0.799	1	0	1	1	80	1	0	1	12	0	14	0	1	0	8312
0.799	1	0	1	1	80	1	0	1	12	1	14	255	0	255	0
0.8	1	0	1	1	80	2	0	1	12	0	13	1	0	0	8312
0.8	1	0	1	1	80	2	0	1	12	1	13	1	0	0	8312
0.801	1	0	1	1	80	3	0	1	12	0	11	0	1	0	7621
0.801	1	0	1	1	80	3	0	1	12	1	11	255	0	255	0
0.802	1	0	1	1	80	4	0	1	12	0	12	0	1	0	8312
0.802	1	0	1	1	80	4	0	1	12	1	12	255	0	255	0
0.803	1	0	1	1	80	5	0	1	12	0	15	1	0	0	8312
0.803	1	0	1	1	80	5	0	1	12	1	15	1	0	0	8312
